% (1) time	(2) u		(3) du		(4) ddu		(5) x_drv_1	(6) x_drv_2	(7) x_drv_3	(8) x_drv_4	(9) x_sol_1	(10) x_sol_2	(11) x_sol_3	(12) x_sol_4	(13) y_1	(14) y_2	
 7.20000e-01	-2.50599e-05	-1.01634e-04	 7.07869e-04	-1.51095e-01	 4.08225e-01	 7.07869e-04	-1.01438e-04	-4.07748e-02	-1.51095e-01	-1.01438e-04	-2.50528e-05	 1.14155e-02	 8.56588e-03	
 7.30000e-01	-2.60408e-05	-9.41015e-05	 7.98345e-04	-1.46938e-01	 4.23131e-01	 7.98345e-04	-9.39068e-05	-4.22651e-02	-1.46938e-01	-9.39068e-05	-2.60303e-05	 1.07960e-02	 9.19468e-03	
 7.40000e-01	-2.69419e-05	-8.56668e-05	 8.88122e-04	-1.42634e-01	 4.37613e-01	 8.88122e-04	-8.54744e-05	-4.37131e-02	-1.42634e-01	-8.54744e-05	-2.69279e-05	 1.01728e-02	 9.82640e-03	
 7.50000e-01	-2.77542e-05	-7.63391e-05	 9.76597e-04	-1.38187e-01	 4.51656e-01	 9.76597e-04	-7.61508e-05	-4.51173e-02	-1.38187e-01	-7.61508e-05	-2.77368e-05	 9.54836e-03	 1.04584e-02	
 7.60000e-01	-2.84687e-05	-6.61348e-05	 1.06320e-03	-1.33603e-01	 4.65247e-01	 1.06320e-03	-6.59518e-05	-4.64764e-02	-1.33603e-01	-6.59518e-05	-2.84480e-05	 8.92523e-03	 1.10882e-02	
 7.70000e-01	-2.90769e-05	-5.50750e-05	 1.14741e-03	-1.28884e-01	 4.78372e-01	 1.14741e-03	-5.48987e-05	-4.77889e-02	-1.28884e-01	-5.48987e-05	-2.90530e-05	 8.30589e-03	 1.17132e-02	
 7.80000e-01	-2.95702e-05	-4.31866e-05	 1.22860e-03	-1.24037e-01	 4.91018e-01	 1.22860e-03	-4.30187e-05	-4.90536e-02	-1.24037e-01	-4.30187e-05	-2.95432e-05	 7.69281e-03	 1.23308e-02	
 7.90000e-01	-2.99406e-05	-3.05029e-05	 1.30623e-03	-1.19065e-01	 5.03172e-01	 1.30623e-03	-3.03445e-05	-5.02692e-02	-1.19065e-01	-3.03445e-05	-2.99107e-05	 7.08846e-03	 1.29384e-02	
 8.00000e-01	-3.01803e-05	-1.70621e-05	 1.37974e-03	-1.13975e-01	 5.14822e-01	 1.37974e-03	-1.69148e-05	-5.14345e-02	-1.13975e-01	-1.69148e-05	-3.01476e-05	 6.49524e-03	 1.35337e-02	
 8.10000e-01	-3.02818e-05	-2.90820e-06	 1.44852e-03	-1.08771e-01	 5.25957e-01	 1.44852e-03	-2.77342e-06	-5.25484e-02	-1.08771e-01	-2.77342e-06	-3.02466e-05	 5.91553e-03	 1.41141e-02	
 8.20000e-01	-3.02384e-05	 1.19082e-05	 1.51200e-03	-1.03458e-01	 5.36565e-01	 1.51200e-03	 1.20291e-05	-5.36096e-02	-1.03458e-01	 1.20291e-05	-3.02009e-05	 5.35166e-03	 1.46772e-02	
